device_id,cpu,cpu_best,cpu_level,cpu_desc,front_pix,front_pix_best,front_pix_level,front_pix_desc,back_pix,back_pix_level,back_pix_desc,back_pix_best,ram,ram_best,ram_level,ram_desc,battery,battery_best,battery_level,battery_desc,screen,screen_best,screen_level,screen_desc,res_ratio,res_ratio_best,res_ratio_level,res_ratio_desc
1326272,海思 麒麟 9000E,骁龙8 Gen3,0,"",5000万像素,8000万,75.7,高清级像素,1300万像素,37.96,高清级像素,6000万,8GB,24G,65.04,游戏运行良好,4200mAh,"",25.35,大电池,6.5英寸,8.3英寸,30.13,需双手打字,2376x1080像素,3840*2160,26.55,1080P高清
1326290,联发科 天玑800,骁龙8 Gen3,0,"",6400万像素,8000万,0,高清级像素,1600万像素,0,高清级像素,6000万,6GB,24G,27.94,游戏运行良好,4300mAh,"",28.99,大电池,6.81英寸,8.3英寸,93.09,需双手打字,2400x1080px,3840*2160,58.41,1080P高清
1326476,高通 骁龙765G,骁龙8 Gen3,0,"",4800万像素,8000万,58.25,高清级像素,1600万像素,68.04,高清级像素,6000万,8GB/12GB,24G,65.04,游戏运行良好,4200mAh,"",25.35,大电池,6.57英寸,8.3英寸,41.75,需双手打字,2400x1080像素,3840*2160,58.41,1080P高清
1326647,高通 骁龙765G,骁龙8 Gen3,0,"",4800万像素,8000万,58.25,高清级像素,3200万像素,95.5,高清级像素,6000万,8GB,24G,65.04,游戏运行良好,4020mAh,"",19.97,大电池,6.4英寸,8.3英寸,19.31,需双手打字,2400x1080像素,3840*2160,58.41,1080P高清
1326669,海思 麒麟 820,骁龙8 Gen3,0,"",6400万像素,8000万,99.76,高清级像素,1600万像素,68.04,高清级像素,6000万,6GB,24G,27.94,游戏运行良好,4000mAh,"",19.63,大电池,6.5英寸,8.3英寸,30.13,需双手打字,2400x1080px,3840*2160,58.41,1080P高清
1326800,高通 骁龙888,骁龙8 Gen3,0,"",1200万像素,8000万,14.46,高清级像素,1000万像素,26.27,普通级像素,6000万,8GB,24G,65.04,游戏运行良好,4000mAh,"",19.63,大电池,6.2英寸,8.3英寸,12.73,需双手打字,2400x1080像素,3840*2160,58.41,1080P高清
1326868,高通 骁龙888,骁龙8 Gen3,0,"",4800万像素,8000万,58.25,高清级像素,1600万像素,68.04,高清级像素,6000万,12GB,24G,89.35,游戏运行良好,4500mAh,"",48.05,大电池,6.7英寸,8.3英寸,71.99,需双手打字,3216x1440像素,3840*2160,98.29,2K超清
1326884,高通 骁龙888 4G,骁龙8 Gen3,0,"",5000万像素,8000万,0,高清级像素,1300万像素,0,高清级像素,6000万,8GB,24G,65.04,游戏运行良好,4100mAh,"",22.02,大电池,6.5英寸,8.3英寸,30.13,需双手打字,2700x1224px,3840*2160,77.6,1080P高清
1327071,海思 麒麟 710F,骁龙8 Gen3,0,"",4800万像素,8000万,58.25,高清级像素,800万像素,24.58,普通级像素,6000万,6GB,24G,27.94,游戏运行良好,4000mAh,"",19.63,大电池,6.39英寸,8.3英寸,17.55,需双手打字,1560x720像素,3840*2160,5.74,720P普清
1327074,海思 麒麟 710F,骁龙8 Gen3,0,"",4800万像素,8000万,58.25,高清级像素,1600万像素,68.04,高清级像素,6000万,4GB,24G,13.4,游戏运行良好,4000mAh,"",19.63,大电池,6.3英寸,8.3英寸,16.02,需双手打字,2400x1080像素,3840*2160,58.41,1080P高清
1327147,三星 Exynos 880,骁龙8 Gen3,0,"",4800万像素,8000万,58.25,高清级像素,1600万像素,68.04,高清级像素,6000万,8GB,24G,65.04,游戏运行良好,4500mAh,"",48.05,大电池,6.53英寸,8.3英寸,35.18,需双手打字,2340x1080像素,3840*2160,24.46,1080P高清
1327214,高通 骁龙865,骁龙8 Gen3,0,"",6400万像素,8000万,99.76,高清级像素,2000万像素,78.11,高清级像素,6000万,12GB,24G,89.35,游戏运行良好,4700mAh,"",57.26,大电池,6.67英寸,8.3英寸,63.44,需双手打字,2400x1080像素,3840*2160,58.41,1080P高清
1327459,联发科 天玑800（MT6873）,骁龙8 Gen3,0,"",4800万像素,8000万,58.25,高清级像素,1600万像素,68.04,高清级像素,6000万,6GB,24G,27.94,游戏运行良好,4000mAh,"",19.63,大电池,6.5英寸,8.3英寸,30.13,需双手打字,2400x1080像素,3840*2160,58.41,1080P高清
1327982,高通 骁龙765G,骁龙8 Gen3,0,"",4800万像素,8000万,58.25,高清级像素,3200万像素,95.5,高清级像素,6000万,8GB,24G,65.04,游戏运行良好,5000mAh,"",87.08,大电池,6.8英寸,8.3英寸,91.41,需双手打字,2400x1080px,3840*2160,58.41,1080P高清
1328009,高通 骁龙775G,骁龙8 Gen3,0,"",6400万像素,8000万,99.76,高清级像素,,,,,,,,,,,,,,,,,,,,
1328593,联发科 天玑800（MT6873）,骁龙8 Gen3,0,"",4800万像素,8000万,58.25,高清级像素,1600万像素,68.04,高清级像素,6000万,8GB,24G,65.04,游戏运行良好,4000mAh,"",19.63,大电池,6.5英寸,8.3英寸,30.13,需双手打字,2400x1080像素,3840*2160,58.41,1080P高清
1329065,高通 骁龙765G,骁龙8 Gen3,0,"",4800万像素,8000万,58.25,高清级像素,1600万像素,68.04,高清级像素,6000万,8GB,24G,65.04,游戏运行良好,5000mAh,"",87.08,大电池,6.57英寸,8.3英寸,41.75,需双手打字,2408x1080px,3840*2160,60.93,1080P高清
1329109,高通 骁龙460,骁龙8 Gen3,0,"",1300万像素,8000万,24.84,高清级像素,800万像素,24.58,普通级像素,6000万,8GB,24G,65.04,游戏运行良好,5000mAh,"",87.08,大电池,6.51英寸,8.3英寸,31.55,需双手打字,1600x720px,3840*2160,10.74,720P普清
1329231,联发科 天玑800（MT6873）,骁龙8 Gen3,0,"",4800万像素,8000万,58.25,高清级像素,1600万像素,68.04,高清级像素,6000万,6GB,24G,27.94,游戏运行良好,4000mAh,"",19.63,大电池,6.5英寸,8.3英寸,30.13,需双手打字,2400x1080像素,3840*2160,58.41,1080P高清
1330097,联发科 天玑800（MT6873）,骁龙8 Gen3,0,"",4800万像素,8000万,58.25,高清级像素,1600万像素,68.04,高清级像素,6000万,6GB,24G,27.94,游戏运行良好,4000mAh,"",19.63,大电池,6.5英寸,8.3英寸,30.13,需双手打字,2400x1080像素,3840*2160,58.41,1080P高清
1330098,联发科 天玑800（MT6873）,骁龙8 Gen3,0,"",4800万像素,8000万,58.25,高清级像素,1600万像素,68.04,高清级像素,6000万,8GB,24G,65.04,游戏运行良好,4000mAh,"",19.63,大电池,6.5英寸,8.3英寸,30.13,需双手打字,2400x1080像素,3840*2160,58.41,1080P高清
1330551,高通 骁龙865 Plus,骁龙8 Gen3,0,"",1.08亿像素,8000万,6.78,普通级像素,1000万像素,26.27,普通级像素,6000万,12GB,24G,89.35,游戏运行良好,4500mAh,"",48.05,大电池,6.9英寸,8.3英寸,94.66,需双手打字,3088x1440像素,3840*2160,90.04,2K超清
1330789,高通 骁龙865 Plus,骁龙8 Gen3,0,"",1200万像素,8000万,14.46,高清级像素,1000万像素,26.27,普通级像素,6000万,8GB,24G,65.04,游戏运行良好,3300mAh,"",6.14,大电池,6.7英寸,8.3英寸,71.99,需双手打字,2636x1080像素,3840*2160,71.55,1080P高清
1330794,高通 骁龙888 4G,骁龙8 Gen3,0,"",4000万像素,8000万,38.39,高清级像素,1070万像素,26.95,普通级像素,6000万,8GB,24G,65.04,游戏运行良好,4000mAh,"",19.63,大电池,6.9英寸,8.3英寸,94.66,需双手打字,2790x1188px,3840*2160,79.34,1080P高清
1330983,高通 骁龙765G,骁龙8 Gen3,0,"",4800万像素,8000万,58.25,高清级像素,1600万像素,68.04,高清级像素,6000万,4GB,24G,13.4,游戏运行良好,5000mAh,"",87.08,大电池,6.4英寸,8.3英寸,19.31,需双手打字,2520x1080px,3840*2160,68.37,1080P高清
1331040,高通 骁龙765G,骁龙8 Gen3,0,"",4800万像素,8000万,58.25,高清级像素,1600万像素,68.04,高清级像素,6000万,6GB,24G,27.94,游戏运行良好,5000mAh,"",87.08,大电池,6.57英寸,8.3英寸,41.75,需双手打字,2408x1080px,3840*2160,60.93,1080P高清
1331045,高通 骁龙765G,骁龙8 Gen3,0,"",4800万像素,8000万,58.25,高清级像素,1600万像素,68.04,高清级像素,6000万,6GB,24G,27.94,游戏运行良好,5000mAh,"",87.08,大电池,6.57英寸,8.3英寸,41.75,需双手打字,2408x1080px,3840*2160,60.93,1080P高清
1331046,高通 骁龙765G,骁龙8 Gen3,0,"",4800万像素,8000万,58.25,高清级像素,1600万像素,68.04,高清级像素,6000万,8GB,24G,65.04,游戏运行良好,5000mAh,"",87.08,大电池,6.57英寸,8.3英寸,41.75,需双手打字,2408x1080px,3840*2160,60.93,1080P高清
1331386,联发科 天玑800（MT6873）,骁龙8 Gen3,0,"",6400万像素,8000万,99.76,高清级像素,1600万像素,68.04,高清级像素,6000万,6GB,24G,27.94,游戏运行良好,4300mAh,"",28.99,大电池,6.8英寸,8.3英寸,91.41,需双手打字,2400x1080像素,3840*2160,58.41,1080P高清
1331417,苹果 A14,骁龙8 Gen3,0,"",1200万像素,8000万,0,高清级像素,1200万像素,0,高清级像素,6000万,4GB,24G,13.4,游戏运行良好,2815mAh,"",1.71,小电池,6.1英寸,8.3英寸,10.79,需双手打字,2532x1170px,3840*2160,73.1,1080P高清
1331418,联发科 Helio P22,骁龙8 Gen3,0,"",1300万像素,8000万,24.84,高清级像素,500万像素,5.19,普通级像素,6000万,2GB,24G,1.74,游戏运行良好,3000mAh,"",3.26,小电池,5.7英寸,8.3英寸,4.22,可单手打字,1520x720px,3840*2160,3.95,720P普清
1331826,高通 骁龙865 Plus,骁龙8 Gen3,0,"",6400万像素,8000万,99.76,高清级像素,2000万像素,78.11,高清级像素,6000万,12GB,24G,89.35,游戏运行良好,5000mAh,"",87.08,大电池,6.65英寸,8.3英寸,49.14,需双手打字,2340x1080px,3840*2160,24.46,1080P高清
1331949,高通 骁龙865,骁龙8 Gen3,0,"",6400万像素,8000万,99.76,高清级像素,800万像素,24.58,普通级像素,6000万,8GB,24G,65.04,游戏运行良好,4500mAh,"",48.05,大电池,6.65英寸,8.3英寸,49.14,需双手打字,2340x1080px,3840*2160,24.46,1080P高清
1332806,高通 骁龙865 Plus,骁龙8 Gen3,0,"",6400万像素,8000万,99.76,高清级像素,2000万像素,78.11,高清级像素,6000万,8GB,24G,65.04,游戏运行良好,5000mAh,"",87.08,大电池,6.65英寸,8.3英寸,49.14,需双手打字,2340x1080px,3840*2160,24.46,1080P高清
1332807,高通 骁龙865 Plus,骁龙8 Gen3,0,"",6400万像素,8000万,99.76,高清级像素,2000万像素,78.11,高清级像素,6000万,12GB,24G,89.35,游戏运行良好,5000mAh,"",87.08,大电池,6.65英寸,8.3英寸,49.14,需双手打字,,,,
1332808,高通 骁龙865 Plus,骁龙8 Gen3,0,"",6400万像素,8000万,99.76,高清级像素,2000万像素,78.11,高清级像素,6000万,16GB,24G,98.3,游戏运行良好,5000mAh,"",87.08,大电池,6.65英寸,8.3英寸,49.14,需双手打字,,,,
1332975,联发科 天玑720,骁龙8 Gen3,0,"",4800万像素,8000万,58.25,高清级像素,1600万像素,68.04,高清级像素,6000万,6GB,24G,27.94,游戏运行良好,5000mAh,"",87.08,大电池,6.5英寸,8.3英寸,30.13,需双手打字,2400x1080像素,3840*2160,58.41,1080P高清
1333295,联发科 天玑800（MT6873）,骁龙8 Gen3,0,"",6400万像素,8000万,99.76,高清级像素,1600万像素,68.04,高清级像素,6000万,8GB,24G,65.04,游戏运行良好,4300mAh,"",28.99,大电池,6.8英寸,8.3英寸,91.41,需双手打字,2400x1080像素,3840*2160,58.41,1080P高清
1333329,三星 Exynos 880,骁龙8 Gen3,0,"",4800万像素,8000万,0,高清级像素,800万像素,0,普通级像素,6000万,6GB,24G,27.94,游戏运行良好,4500mAh,"",48.05,大电池,6.53英寸,8.3英寸,35.18,需双手打字,2340x1080px,3840*2160,24.46,1080P高清
1333373,高通 骁龙765G,骁龙8 Gen3,0,"",6400万像素,8000万,99.76,高清级像素,4400万像素,97.75,高清级像素,6000万,8GB,24G,65.04,游戏运行良好,4000mAh,"",19.63,大电池,6.44英寸,8.3英寸,23.11,需双手打字,2400x1080像素,3840*2160,58.41,1080P高清
