id,device_type,pro_id,detail_url,remark,name,img_url,price,score,heat,comment_url
16327,phone,599,/cell_phone/index16327.shtml,GSM900/1800//小时/克,康佳7218,https://icon.zol-img.com.cn/detail/no_pic/no_80x60.gif,0,0,0,""
16334,phone,599,/cell_phone/index16334.shtml,GSM900/1800/小时/克,康佳5219,https://icon.zol-img.com.cn/detail/no_pic/no_80x60.gif,0,0,0,""
16340,phone,599,/cell_phone/index16340.shtml,GSM900/1800/1.67-2.5/50-100小时/80克,康佳5218,https://icon.zol-img.com.cn/detail/no_pic/no_80x60.gif,0,0,0,""
16343,phone,599,/cell_phone/index16343.shtml,GSM900/1800/3-5/72-144小时/103.5克,康佳3238,https://icon.zol-img.com.cn/detail/no_pic/no_80x60.gif,0,0,0,""
16349,phone,599,/cell_phone/index16349.shtml,　GSM900/1800/2.5-5/5-120小时/118克,康佳3118,https://icon.zol-img.com.cn/detail/no_pic/no_80x60.gif,0,0,0,""
16354,phone,599,/cell_phone/index16354.shtml,GSM900/1800//小时/克,康佳3268,https://icon.zol-img.com.cn/detail/no_pic/no_80x60.gif,0,0,0,""
16358,phone,599,/cell_phone/index16358.shtml,GSM900/1800//小时/克,康佳3228,https://icon.zol-img.com.cn/detail/no_pic/no_80x60.gif,0,0,0,""
17564,phone,642,/cell_phone/index17564.shtml,GSM900/1800/2-4/60-100小时/149克,中兴ZTE189,https://icon.zol-img.com.cn/detail/no_pic/no_80x60.gif,0,0,0,""
17571,phone,642,/cell_phone/index17571.shtml,GSM900/1800/1-2.5/40-90小时/110克,中兴ZTE289,https://icon.zol-img.com.cn/detail/no_pic/no_80x60.gif,0,0,0,""
17579,phone,642,/cell_phone/index17579.shtml,GSM900/1800/2.5-3.5/60-100小时/77.5克,中兴ZTE389,https://icon.zol-img.com.cn/detail/no_pic/no_80x60.gif,0,0,0,""
17584,phone,642,/cell_phone/index17584.shtml,GSM900/1800/3-5/60-80小时/108克,中兴ZTE902D,https://icon.zol-img.com.cn/detail/no_pic/no_80x60.gif,0,0,0,""
17587,phone,642,/cell_phone/index17587.shtml,GSM900/2-3.5/60-100小时/135克,中兴ZTE902F,https://icon.zol-img.com.cn/detail/no_pic/no_80x60.gif,0,0,0,""
17588,phone,642,/cell_phone/index17588.shtml,GSM900/3.5/35-100小时/135克,中兴ZTE902+,https://icon.zol-img.com.cn/detail/no_pic/no_80x60.gif,0,0,0,""
17592,phone,642,/cell_phone/index17592.shtml,CDMA800/1-2.3/50-120小时/80克,中兴ZTE802,https://icon.zol-img.com.cn/detail/no_pic/no_80x60.gif,0,0,0,""
17594,phone,642,/cell_phone/index17594.shtml,GSM900/1800/2/120小时/73克,中兴ZTE805,https://icon.zol-img.com.cn/detail/no_pic/no_80x60.gif,0,0,0,""
17597,phone,642,/cell_phone/index17597.shtml,CDMA800/3/106小时/克,中兴ZTE803,https://icon.zol-img.com.cn/detail/no_pic/no_80x60.gif,0,0,0,""
17758,phone,159,/cell_phone/index17758.shtml,GSM 900/1800MHz/240-300分钟通话时间/120-230小时待机时间,飞利浦9660,https://icon.zol-img.com.cn/detail/no_pic/no_80x60.gif,0,0,0,""
17761,phone,159,/cell_phone/index17761.shtml,GSM 900/1800MHz/270分钟通话时间/400小时待机时间,飞利浦318,https://icon.zol-img.com.cn/detail/no_pic/no_80x60.gif,0,0,0,""
17762,phone,159,/cell_phone/index17762.shtml,GSM 900/1800MHz/270分钟通话时间/400小时待机时间,飞利浦313,https://icon.zol-img.com.cn/detail/no_pic/no_80x60.gif,0,0,0,""
17764,phone,159,/cell_phone/index17764.shtml,GSM 900/1800MHz/240分钟通话时间/350小时待机时间,飞利浦288,https://icon.zol-img.com.cn/detail/no_pic/no_80x60.gif,0,0,0,""
17769,phone,159,/cell_phone/index17769.shtml,GSM 900/1800MHz/240分钟通话时间/350小时待机时间,飞利浦218,https://icon.zol-img.com.cn/detail/no_pic/no_80x60.gif,0,0,0,""
17803,phone,159,/cell_phone/index17803.shtml,GSM 900/1800MHz/120-240分钟通话时间/100-220小时待机时间,飞利浦168,https://icon.zol-img.com.cn/detail/no_pic/no_80x60.gif,0,0,0,""
17805,phone,159,/cell_phone/index17805.shtml,GSM 900MHz/120-240分钟通话时间/120-200小时待机时间,飞利浦188,https://icon.zol-img.com.cn/detail/no_pic/no_80x60.gif,0,0,0,""
17808,phone,159,/cell_phone/index17808.shtml,GSM 900/1800MHz/120-240分钟通话时间/150-230小时待机时间,飞利浦988,https://icon.zol-img.com.cn/detail/no_pic/no_80x60.gif,0,0,0,""
17809,phone,159,/cell_phone/index17809.shtml,GSM 900/1800MHz/180-300分钟通话时间/200-500小时待机时间,飞利浦989,https://icon.zol-img.com.cn/detail/no_pic/no_80x60.gif,0,0,0,""
17812,phone,159,/cell_phone/index17812.shtml,GSM 900/1800MHz/180-230分钟通话时间/180-250小时待机时间,飞利浦969,https://icon.zol-img.com.cn/detail/no_pic/no_80x60.gif,0,0,0,""
17816,phone,159,/cell_phone/index17816.shtml,GSM 900MHz/225-345分钟通话时间/225-375小时待机时间,飞利浦939,https://icon.zol-img.com.cn/detail/no_pic/no_80x60.gif,0,0,0,""
17819,phone,159,/cell_phone/index17819.shtml,GSM 900Hz/150-230分钟通话时间/150-250小时待机时间,飞利浦929,https://icon.zol-img.com.cn/detail/no_pic/no_80x60.gif,0,0,0,""
17822,phone,159,/cell_phone/index17822.shtml,GSM 900/1800MHz/240-300分钟通话时间/330小时待机时间,飞利浦898+,https://icon.zol-img.com.cn/detail/no_pic/no_80x60.gif,0,0,0,""
17824,phone,159,/cell_phone/index17824.shtml,GSM 900/1800MHz/90-120分钟通话时间/60-130小时待机时间,飞利浦898,https://icon.zol-img.com.cn/detail/no_pic/no_80x60.gif,0,0,0,""
17826,phone,159,/cell_phone/index17826.shtml,GSM 900MHz/60-90分钟通话时间/50-100小时待机时间,飞利浦828C,https://icon.zol-img.com.cn/detail/no_pic/no_80x60.gif,0,0,0,""
17829,phone,159,/cell_phone/index17829.shtml,GSM 900MHz/120-240分钟通话时间/130-250小时待机时间,飞利浦128/138,https://icon.zol-img.com.cn/detail/no_pic/no_80x60.gif,0,0,0,""
27749,phone,159,/cell_phone/index27749.shtml,GSM 900/1800MHz/180-240分钟通话时间/225-600小时待机时间,飞利浦9@9,https://2.zol-img.com.cn/product/no.jpg,0,10,1,/28/27749/review.shtml
27750,phone,159,/cell_phone/index27750.shtml,GSM 900/1800MHz/139-345分钟通话时间/200-450小时待机时间,飞利浦969+,https://icon.zol-img.com.cn/detail/no_pic/no_80x60.gif,0,0,0,""
27751,phone,159,/cell_phone/index27751.shtml,GSM/120-300分钟通话时间/100-300小时待机时间,飞利浦820,https://2.zol-img.com.cn/product/no.jpg,0,0,0,""
27752,phone,159,/cell_phone/index27752.shtml,单电单充,飞利浦620,https://icon.zol-img.com.cn/detail/no_pic/no_80x60.gif,0,0,0,""
27753,phone,159,/cell_phone/index27753.shtml,GSM 900/1800MHz/240分钟通话时间/350小时待机时间,飞利浦120,https://icon.zol-img.com.cn/detail/no_pic/no_80x60.gif,0,0,0,""
27756,phone,221,/cell_phone/index27756.shtml,双电双充,海尔天智星3000,https://2.zol-img.com.cn/product/no.jpg,0,0,0,""
27757,phone,221,/cell_phone/index27757.shtml,单电单充,海尔天智星1000,https://2.zol-img.com.cn/product/no.jpg,0,0,0,""
27758,phone,221,/cell_phone/index27758.shtml,双电双充,海尔开运星3000,https://2.zol-img.com.cn/product/no.jpg,0,0,0,""
27759,phone,221,/cell_phone/index27759.shtml,一锂电，一直充,海尔运天星1000,https://icon.zol-img.com.cn/detail/no_pic/no_80x60.gif,0,0,0,""
27760,phone,221,/cell_phone/index27760.shtml,单电单充,海尔H9118,https://icon.zol-img.com.cn/detail/no_pic/no_80x60.gif,0,0,0,""
27809,phone,221,/cell_phone/index27809.shtml,一锂电/一直充,海尔喜多星1000,https://icon.zol-img.com.cn/detail/no_pic/no_80x60.gif,0,0,0,""
29118,phone,221,/cell_phone/index29118.shtml,GSM/900/1800MHz/2个小时通话时间/150小时待机时间/锂电池,海尔奔风5,https://2.zol-img.com.cn/product/no.jpg,0,0,0,""
29336,phone,159,/cell_phone/index29336.shtml,GSM 900/1800MHz/120-285分钟通话时间/100-330小时待机时间,飞利浦625,https://2.zol-img.com.cn/product/no.jpg,0,0,0,""
29337,phone,159,/cell_phone/index29337.shtml,GSM 900/1800MHz/330分钟通话时间/400小时待机时间,飞利浦826,https://2.zol-img.com.cn/product/no.jpg,0,0,0,""
29338,phone,159,/cell_phone/index29338.shtml,GSM 900/1800MHz/225-345分钟通话时间/225-600小时待机时间,飞利浦9@9+,https://icon.zol-img.com.cn/detail/no_pic/no_80x60.gif,0,0,0,""
30953,phone,159,/cell_phone/index30953.shtml,手机制式:GSM 支持频段:GSM900/1800MHz 通话时间:210-438分钟 待机时间:250-750小时 和弦铃声:非和弦,飞利浦9@9++,https://2b.zol-img.com.cn/product/0_500x375/193/cee1yWOJvt3g.jpg,0,8,1,/31/30953/review.shtml
30954,phone,159,/cell_phone/index30954.shtml,手机制式:GSM 支持频段:GSM900/1800MHz 通话时间:165分钟 待机时间:100-400小时 和弦铃声:32和弦,飞利浦630,https://2.zol-img.com.cn/product/no.jpg,0,0,0,""
30957,phone,159,/cell_phone/index30957.shtml,手机制式:GSM 支持频段:GSM900/1800MHz 通话时间:200分钟 待机时间:80-200小时 和弦铃声:32和弦,飞利浦330,https://2.zol-img.com.cn/product/no.jpg,0,0,0,""
31007,phone,599,/cell_phone/index31007.shtml,GSM 900/1800MHz/2小时/150小时,康佳D108,https://icon.zol-img.com.cn/detail/no_pic/no_80x60.gif,0,0,0,""
31008,phone,599,/cell_phone/index31008.shtml,GSM 900/1800MHz/5小时/120小时,康佳C699,https://icon.zol-img.com.cn/detail/no_pic/no_80x60.gif,0,0,0,""
31010,phone,599,/cell_phone/index31010.shtml,GSM 900MHz/DCS1800MHz/2小时/120小时,康佳C868,https://2.zol-img.com.cn/product/no.jpg,0,0,0,""
31011,phone,599,/cell_phone/index31011.shtml,GSM 900/1800MHz/5小时/120小时,康佳C869,https://icon.zol-img.com.cn/detail/no_pic/no_80x60.gif,0,0,0,""
31012,phone,599,/cell_phone/index31012.shtml,GSM 900/1800MHz/5小时/120小时,康佳R6288,https://icon.zol-img.com.cn/detail/no_pic/no_80x60.gif,0,0,0,""
31013,phone,599,/cell_phone/index31013.shtml,CDMA 95/1X；800MHz/4小时/120小时,康佳KC827,https://icon.zol-img.com.cn/detail/no_pic/no_80x60.gif,0,0,0,""
31014,phone,599,/cell_phone/index31014.shtml,GSM 900/1800MHz/5小时/240小时,康佳R768,https://2f.zol-img.com.cn/product/0_500x375/187/cecLOZHCNVkdo.jpg,0,0,0,""
31015,phone,599,/cell_phone/index31015.shtml,GSM 900/1800MHz/5小时/150小时,康佳R718,https://icon.zol-img.com.cn/detail/no_pic/no_80x60.gif,0,0,0,""
31078,phone,221,/cell_phone/index31078.shtml,CDMA 95/120-160 分钟/60-100 小时,海尔天文星X1000,https://2.zol-img.com.cn/product/no.jpg,0,0,0,""
31079,phone,221,/cell_phone/index31079.shtml,CDMA 95/130-170 分钟/ 140-170 小时,海尔地文星C6000,https://2.zol-img.com.cn/product/no.jpg,0,0,0,""
31081,phone,221,/cell_phone/index31081.shtml,CDMA 95/1X；800MHz/90 分钟/60 小时,海尔天彩星S1000,https://2.zol-img.com.cn/product/no.jpg,0,0,0,""
31082,phone,221,/cell_phone/index31082.shtml,CDMA 95/1X,海尔天彩星S3000,https://icon.zol-img.com.cn/detail/no_pic/no_80x60.gif,0,0,0,""
31685,phone,1069,/cell_phone/index31685.shtml,设计类型:直板 手机制式:GSM 支持频段:GSM900/1800/1900MHz 理论通话时间:780分钟 理论待机时间:400小时 和弦铃声:和弦,索尼爱立信P802,https://2.zol-img.com.cn/product/no.jpg,0,0,0,""
31689,phone,1069,/cell_phone/index31689.shtml,设计类型:直板 手机制式:GSM 支持频段:GSM900/1800/1900MHz 理论通话时间:300-720分钟 理论待机时间:170-325小时 和弦铃声:32和弦 数码相机像素:10万像素,索尼爱立信T618,https://2e.zol-img.com.cn/product/0_500x375/138/cekwqhWCZn7Dg.jpg,800,0,0,""
31690,phone,1069,/cell_phone/index31690.shtml,GSM 900/1800/1900MHz/360-450分钟通话时间/300-350小时待机时间,索尼爱立信T302,https://2c.zol-img.com.cn/product/8_500x375/870/cez81nFJuYZE.jpg,0,0,0,""
31691,phone,1069,/cell_phone/index31691.shtml,GSM 900/1800/1900MHz/380-480分钟通话时间/320-380小时待机时间,索尼爱立信T310,https://2.zol-img.com.cn/product/no.jpg,0,0,0,""
31692,phone,1069,/cell_phone/index31692.shtml,GSM/CDMA/180分钟通话时间/120-200小时待机时间,索尼爱立信Z1010,https://2.zol-img.com.cn/product/no.jpg,0,0,0,""
31693,phone,1069,/cell_phone/index31693.shtml,GSM 900/1800MHz/160-480分钟通话时间/200小时待机时间,索尼爱立信Z700,https://icon.zol-img.com.cn/detail/no_pic/no_80x60.gif,0,0,0,""
31694,phone,1069,/cell_phone/index31694.shtml,GSM 900/1800/1900MHz/720分钟通话时间/390小时待机时间,索尼爱立信T68ie,https://2a.zol-img.com.cn/product/8_500x375/856/cebjiIZhb2rzI.jpg,0,0,0,""
31696,phone,1069,/cell_phone/index31696.shtml,CDMA 95/200分钟通话时间/200个小时待机时间,索尼爱立信C1002S,https://icon.zol-img.com.cn/detail/no_pic/no_80x60.gif,0,0,0,""
31697,phone,1069,/cell_phone/index31697.shtml,CDMA 95/1X/210分钟通话时间/240小时待机时间,索尼爱立信T206,https://icon.zol-img.com.cn/detail/no_pic/no_80x60.gif,0,0,0,""
31699,phone,1069,/cell_phone/index31699.shtml,GSM 900/1800/1900MHz/180-780分钟通话时间/140-220小时待机时间,索尼爱立信T202,https://icon.zol-img.com.cn/detail/no_pic/no_80x60.gif,0,0,0,""
31701,phone,1069,/cell_phone/index31701.shtml,GSM 900/1800/1900MHz/90-300分钟通话时间/80-180小时待机时间,索尼爱立信T602,https://2.zol-img.com.cn/product/no.jpg,0,0,0,""
31702,phone,1069,/cell_phone/index31702.shtml,GSM 900/1800MHz/270分钟通话时间/200小时待机时间,索尼爱立信T102,https://icon.zol-img.com.cn/detail/no_pic/no_80x60.gif,0,0,0,""
32213,phone,1763,/cell_phone/index32213.shtml,设计类型:翻盖 手机制式:GSM 支持频段:GSM900/1800MHz 和弦铃声:40和弦,联想G820,https://2e.zol-img.com.cn/product/0_500x375/976/ceimGAIJl9ELg.jpg,0,0,0,""
32214,phone,599,/cell_phone/index32214.shtml,GSM 900/1800MHz/90-270分钟通话时间/60-220小时待机时间,康佳R608,https://icon.zol-img.com.cn/detail/no_pic/no_80x60.gif,0,0,0,""
32219,phone,159,/cell_phone/index32219.shtml,设计类型:直板 手机制式:GSM 支持频段:GSM900/1800 dfdfdMHz 通话时间:360分钟 待机时间:300小时 和弦铃声:32和弦 数码相机像素:30万像素,飞利浦530,https://2f.zol-img.com.cn/product/0_500x375/143/ceQMVnQaR6ub6.jpg,0,0,0,""
32325,phone,1763,/cell_phone/index32325.shtml,设计类型:翻盖 手机制式:GSM 支持频段:GSM900/1800MHz 和弦铃声:40和弦,联想G900,https://2e.zol-img.com.cn/product/0_500x375/982/ceNwIr4IB63ec.jpg,0,0,0,""
32326,phone,1763,/cell_phone/index32326.shtml,设计类型:翻盖 手机制式:GSM 支持频段:GSM900/1800MHz 通话时间:150分钟 待机时间:50-150小时 和弦铃声:16和弦,联想G630,https://icon.zol-img.com.cn/detail/no_pic/no_80x60.gif,0,0,0,""
32331,phone,221,/cell_phone/index32331.shtml,GSM 900/1800/1900MHz,海尔彩多星G2000,https://icon.zol-img.com.cn/detail/no_pic/no_80x60.gif,0,0,0,""
32332,phone,221,/cell_phone/index32332.shtml,GSM 900/1800MHz/70-150小时待机时间,海尔彩智星Z2000,https://icon.zol-img.com.cn/detail/no_pic/no_80x60.gif,0,0,0,""
32519,phone,599,/cell_phone/index32519.shtml,设计类型:翻盖 手机制式:GSM 支持频段:GSM900/1800MHz 通话时间:150-300分钟 待机时间:48-120小时 和弦铃声:16和弦,康佳R878,https://2b.zol-img.com.cn/product/0_500x375/189/ceEJxv9Yj3o.jpg,0,0,0,""
32526,phone,599,/cell_phone/index32526.shtml,GSM 900/1800MHz/120-240分钟通话时间/48-120小时待机时间,康佳7388+,https://icon.zol-img.com.cn/detail/no_pic/no_80x60.gif,0,0,0,""
32527,phone,599,/cell_phone/index32527.shtml,GSM/120-300分钟通话时间/48-150小时待机时间,康佳7688,https://2.zol-img.com.cn/product/no.jpg,0,0,0,""
32528,phone,599,/cell_phone/index32528.shtml,GSM 900/1800MHz/150-300分钟通话时间/48-120小时待机时间,康佳C688,https://icon.zol-img.com.cn/detail/no_pic/no_80x60.gif,0,0,0,""
32529,phone,599,/cell_phone/index32529.shtml,GSM 900/1800MHz/150-300分钟通话时间/48-120小时待机时间,康佳R6188,https://icon.zol-img.com.cn/detail/no_pic/no_80x60.gif,0,0,0,""
32647,phone,642,/cell_phone/index32647.shtml,小灵通/120-300分钟通话时间/100-300小时待机时间,中兴V767,https://2a.zol-img.com.cn/product/0_500x375/218/ceRWhYxZlN5xk.jpg,0,0,0,""
32656,phone,642,/cell_phone/index32656.shtml,CDMA 95/1X/120-240分钟通话时间/100-180小时待机时间,中兴C700,https://icon.zol-img.com.cn/detail/no_pic/no_80x60.gif,980,0,0,""
32657,phone,642,/cell_phone/index32657.shtml,手机制式:CDMA 通话时间:120-240分钟 待机时间:100-180小时,中兴C705,https://icon.zol-img.com.cn/detail/no_pic/no_80x60.gif,0,0,0,""
32658,phone,642,/cell_phone/index32658.shtml,手机制式:GSM 支持频段:GSM900/1800MHz 通话时间:90分钟 待机时间:90小时,中兴E780,https://icon.zol-img.com.cn/detail/no_pic/no_80x60.gif,0,0,0,""
32659,phone,642,/cell_phone/index32659.shtml,CDMA 95/1X/120-240分钟通话时间/100-180小时待机时间,中兴C710,https://icon.zol-img.com.cn/detail/no_pic/no_80x60.gif,0,0,0,""
32660,phone,642,/cell_phone/index32660.shtml,CDMA 95/1X/120-240分钟通话时间/100-180小时待机时间,中兴C850,https://icon.zol-img.com.cn/detail/no_pic/no_80x60.gif,0,0,0,""
32661,phone,642,/cell_phone/index32661.shtml,CDMA 95/1X；450MHz/180-300分钟通话时间/100-300小时待机时间,中兴N500,https://icon.zol-img.com.cn/detail/no_pic/no_80x60.gif,0,0,0,""
32662,phone,642,/cell_phone/index32662.shtml,GSM 900/1800MHz,中兴Z16,https://icon.zol-img.com.cn/detail/no_pic/no_80x60.gif,0,0,0,""
32663,phone,642,/cell_phone/index32663.shtml,手机制式:GSM 支持频段:GSM900/1800MHz 通话时间:120-240分钟 待机时间:60-120小时 和弦铃声:40和弦,中兴A800,https://icon.zol-img.com.cn/detail/no_pic/no_80x60.gif,0,0,0,""
32735,phone,599,/cell_phone/index32735.shtml,小灵通/180-300分钟通话时间/100-500小时待机时间,康佳KK668p,https://icon.zol-img.com.cn/detail/no_pic/no_80x60.gif,0,0,0,""
32737,phone,599,/cell_phone/index32737.shtml,GSM 900/1800MHz/150-300分钟通话时间/60-240小时待机时间,康佳R769,https://icon.zol-img.com.cn/detail/no_pic/no_80x60.gif,0,0,0,""
32738,phone,1763,/cell_phone/index32738.shtml,GSM/180-300分钟通话时间/100小时待机时间,联想I188,https://2.zol-img.com.cn/product/no.jpg,0,0,0,""
32740,phone,1763,/cell_phone/index32740.shtml,GSM 900/1800MHz/120-210分钟通话时间/60-100小时待机时间,联想G608,https://icon.zol-img.com.cn/detail/no_pic/no_80x60.gif,0,0,0,""
32745,phone,1763,/cell_phone/index32745.shtml,GSM/50-180分钟通话时间/50-100小时待机时间,联想G601,https://icon.zol-img.com.cn/detail/no_pic/no_80x60.gif,0,0,0,""
32746,phone,1763,/cell_phone/index32746.shtml,GSM 900/1800MHz/150分钟通话时间/150小时待机时间,联想300,https://icon.zol-img.com.cn/detail/no_pic/no_80x60.gif,0,0,0,""
32747,phone,1763,/cell_phone/index32747.shtml,GSM 900/1800MHz/150分钟通话时间/150小时待机时间,联想288,https://2d.zol-img.com.cn/product/0_500x375/615/ce8j0bgRkMJ2.jpg,0,0,0,""
32749,phone,1763,/cell_phone/index32749.shtml,GSM 900/1800MHz/50-180分钟通话时间/80-150小时待机时间,联想G808/G808e,https://2.zol-img.com.cn/product/no.jpg,0,0,0,""
32751,phone,1763,/cell_phone/index32751.shtml,GSM 900/1800MHz/150-250分钟通话时间/100-200小时待机时间,联想G007,https://icon.zol-img.com.cn/detail/no_pic/no_80x60.gif,0,0,0,""
32902,phone,221,/cell_phone/index32902.shtml,GSM 900/1800MHz/150-220分钟通话时间/50-120小时待机时间,海尔喜多星3000,https://icon.zol-img.com.cn/detail/no_pic/no_80x60.gif,0,0,0,""
32903,phone,221,/cell_phone/index32903.shtml,GSM/120-360分钟通话时间/55-120小时待机时间,海尔喜多星2000,https://icon.zol-img.com.cn/detail/no_pic/no_80x60.gif,0,0,0,""
32915,phone,221,/cell_phone/index32915.shtml,CDMA 95/90-120分钟通话时间/60-150小时待机时间,海尔地文星HC2000,https://icon.zol-img.com.cn/detail/no_pic/no_80x60.gif,0,0,0,""
32916,phone,221,/cell_phone/index32916.shtml,GSM 900/1800MHz/120-240分钟通话时间/50-150小时待机时间,海尔天智星6000,https://icon.zol-img.com.cn/detail/no_pic/no_80x60.gif,0,0,0,""
32917,phone,221,/cell_phone/index32917.shtml,GSM 900/1800MHz/150-300分钟通话时间/70-150小时待机时间,海尔天智星8000,https://icon.zol-img.com.cn/detail/no_pic/no_80x60.gif,0,0,0,""
32918,phone,221,/cell_phone/index32918.shtml,GSM 900/1800MHz/120-240分钟通话时间/50-150小时待机时间,海尔天智星9000,https://icon.zol-img.com.cn/detail/no_pic/no_80x60.gif,0,0,0,""
32919,phone,221,/cell_phone/index32919.shtml,GSM 900/1800MHz/120-200分钟通话时间/50-100小时待机时间,海尔运天星2000,https://icon.zol-img.com.cn/detail/no_pic/no_80x60.gif,0,0,0,""
32972,phone,642,/cell_phone/index32972.shtml,CDMA 95/180-300分钟通话时间/100-300小时待机时间,中兴906U,https://icon.zol-img.com.cn/detail/no_pic/no_80x60.gif,0,0,0,""
32973,phone,642,/cell_phone/index32973.shtml,设计类型:翻盖 手机制式:小灵通 通话时间:180-300分钟 待机时间:100-350小时 和弦铃声:非和弦,中兴A268,https://2f.zol-img.com.cn/product/0_500x375/217/cerYARHSYQ4kY.jpg,0,0,0,""
33055,phone,642,/cell_phone/index33055.shtml,CDMA 95/200分钟通话时间/120小时待机时间,中兴805B,https://icon.zol-img.com.cn/detail/no_pic/no_80x60.gif,0,0,0,""
33057,phone,642,/cell_phone/index33057.shtml,CDMA 95/200分钟通话时间/120小时待机时间,中兴806,https://icon.zol-img.com.cn/detail/no_pic/no_80x60.gif,0,0,0,""
33059,phone,642,/cell_phone/index33059.shtml,CDMA 95/120-150分钟通话时间/120-170小时待机时间,中兴816,https://icon.zol-img.com.cn/detail/no_pic/no_80x60.gif,0,0,0,""
33061,phone,642,/cell_phone/index33061.shtml,CDMA 95；800MHz/120-180分钟通话时间/80-150小时待机时间,中兴818,https://icon.zol-img.com.cn/detail/no_pic/no_80x60.gif,0,0,1,/34/33061/review.shtml
33071,phone,642,/cell_phone/index33071.shtml,GSM 900/1800MHz/120-240分钟通话时间/60-120小时待机时间,中兴A100,https://icon.zol-img.com.cn/detail/no_pic/no_80x60.gif,0,0,0,""
33072,phone,642,/cell_phone/index33072.shtml,小灵通/150-300分钟通话时间/100-500小时待机时间,中兴A128,https://icon.zol-img.com.cn/detail/no_pic/no_80x60.gif,0,0,0,""
33073,phone,642,/cell_phone/index33073.shtml,GSM/120-240分钟通话时间/60-120小时待机时间,中兴A200,https://icon.zol-img.com.cn/detail/no_pic/no_80x60.gif,0,0,0,""
33075,phone,642,/cell_phone/index33075.shtml,小灵通/180-300分钟通话时间/100-350小时待机时间,中兴A268,https://icon.zol-img.com.cn/detail/no_pic/no_80x60.gif,0,0,0,""
33076,phone,642,/cell_phone/index33076.shtml,GSM/120-240分钟通话时间/60-120小时待机时间,中兴A300,https://icon.zol-img.com.cn/detail/no_pic/no_80x60.gif,0,0,0,""
33077,phone,642,/cell_phone/index33077.shtml,CDMA 95/109-117分钟通话时间/120-154小时待机时间,中兴C826,https://icon.zol-img.com.cn/detail/no_pic/no_80x60.gif,0,0,0,""
33078,phone,642,/cell_phone/index33078.shtml,CDMA 95/120分钟通话时间/62小时待机时间,中兴C900,https://icon.zol-img.com.cn/detail/no_pic/no_80x60.gif,0,0,0,""
33079,phone,642,/cell_phone/index33079.shtml,CDMA 95/1X,中兴G218,https://icon.zol-img.com.cn/detail/no_pic/no_80x60.gif,0,0,0,""
33080,phone,642,/cell_phone/index33080.shtml,小灵通/150-360分钟通话时间/100-500小时待机时间,中兴WT010,https://icon.zol-img.com.cn/detail/no_pic/no_80x60.gif,0,0,0,""
33081,phone,642,/cell_phone/index33081.shtml,GSM 900/1800MHz/120-240分钟通话时间/100-210小时待机时间,中兴Z88,https://icon.zol-img.com.cn/detail/no_pic/no_80x60.gif,0,10,1,/34/33081/review.shtml
33082,phone,599,/cell_phone/index33082.shtml,手机制式:GSM 支持频段:GSM900/1800MHz 通话时间:180-300分钟 待机时间:60-120小时 和弦铃声:16和弦,康佳C889,https://2e.zol-img.com.cn/product/0_500x375/180/ce1nGt4ea6CGg.jpg,0,0,0,""
33085,phone,221,/cell_phone/index33085.shtml,GSM 900/1800MHz/120-200分钟通话时间/50-120小时待机时间,海尔彩多星G1000,https://icon.zol-img.com.cn/detail/no_pic/no_80x60.gif,0,0,0,""
33229,phone,1069,/cell_phone/index33229.shtml,设计类型:直板 手机制式:GSM 支持频段:GSM900/1800/1900MHz 通话时间:380-480分钟 待机时间:320-380小时 和弦铃声:32和弦,索尼爱立信T312,https://2d.zol-img.com.cn/product/0_500x375/657/ce9CFCz0ZF3Q.jpg,0,0,0,""
33314,phone,1763,/cell_phone/index33314.shtml,手机制式:GSM 支持频段:GSM900/1800MHz 通话时间:180分钟 待机时间:200小时,联想G620,https://2b.zol-img.com.cn/product/0_500x375/229/ceNN81duyLMAc.jpg,0,0,0,""
33771,phone,221,/cell_phone/index33771.shtml,GSM 900/1800MHz/150-240分钟通话时间/100-270小时待机时间,海尔彩智星Z1000B,https://icon.zol-img.com.cn/detail/no_pic/no_80x60.gif,0,0,0,""
33772,phone,599,/cell_phone/index33772.shtml,手机制式:GSM 支持频段:GSM900/1800MHz 通话时间:150-300分钟 待机时间:48-120小时,康佳C899,https://icon.zol-img.com.cn/detail/no_pic/no_80x60.gif,0,0,0,""
33774,phone,599,/cell_phone/index33774.shtml,GSM 900/1800MHz/150-300分钟通话时间/60-240小时待机时间,康佳R798,https://2a.zol-img.com.cn/product/0_500x375/188/cekoU8EnAcBEw.jpg,0,0,0,""
34082,phone,599,/cell_phone/index34082.shtml,GSM 900/1800MHz/150-300分钟通话时间/60-240小时,康佳R798,https://icon.zol-img.com.cn/detail/no_pic/no_80x60.gif,0,0,0,""
34508,phone,642,/cell_phone/index34508.shtml,设计类型:翻盖 手机制式:小灵通 理论通话时间:120-300分钟 理论待机时间:100-300小时 和弦铃声:4和弦,中兴V777,https://2b.zol-img.com.cn/product/0_500x375/219/ce9Qv3GTs39uA.jpg,0,0,0,""
34514,phone,1763,/cell_phone/index34514.shtml,手机制式:GSM 支持频段:GSM900/1800MHz 和弦铃声:40和弦,联想G811,https://2d.zol-img.com.cn/product/0_500x375/975/cezTofyUlN9s.jpg,0,0,0,""
